flight_booking_id,flight_id,trip_id,seat,price,travel_class
1317,607,3302,7F,559,economy
75,4679,3302,8F,559,economy
2097,3329,3303,43A,943,business
1368,60,3303,5F,543,economy
3647,7501,3304,2C,79,economy
1078,2420,3304,38C,479,business
6924,7293,3305,10B,178,economy
361,40,3305,11H,578,business
2525,6251,3306,1B,122,economy
6565,2845,3306,20J,522,business
6786,3041,3307,4D,73,economy
2526,2611,3307,2H,73,economy
4496,4594,3308,1A,48,economy
2627,6177,3308,1E,48,economy
1040,5904,3309,5D,97,economy
5491,1345,3309,1C,97,economy
6595,4810,3310,7E,148,economy
3898,1780,3310,32I,548,business
2745,4493,3311,2A,41,economy
5139,6819,3311,17C,441,business
3496,1528,3312,17D,1005,business
2944,443,3312,8E,605,economy
7281,2996,3313,26E,566,business
4302,6192,3313,31F,566,business
6121,3772,3314,15B,495,business
593,754,3314,21A,495,business
2104,7059,3315,14F,447,business
4232,5335,3315,20I,447,business
1182,5153,3316,10B,139,economy
3249,1185,3316,5G,139,economy
4187,2820,3317,13G,550,business
571,4618,3317,26D,550,business
4842,4627,3318,24B,422,business
3533,1187,3318,14F,422,business
7970,772,3319,2H,72,economy
6338,7387,3319,27J,472,business
3612,4988,3320,35C,424,business
6575,5815,3320,20E,424,business
387,7513,3321,43C,690,business
6169,1182,3321,16H,690,business
2140,7402,3322,2G,79,economy
5613,1841,3322,9E,79,economy
7361,3586,3323,27C,535,business
3841,2436,3323,32F,535,business
5203,1773,3324,25B,725,business
279,5541,3324,7H,325,economy
4138,6026,3325,15J,528,business
7735,2794,3325,40D,528,business
2108,2894,3326,41C,435,business
1629,7929,3326,3G,35,economy
1483,8106,3327,6A,133,economy
7985,2304,3327,37F,533,business
5277,7308,3328,8E,50,economy
7189,7621,3328,27A,450,business
5881,7925,3329,32A,561,business
3751,6944,3329,5D,161,economy
4105,6092,3330,13B,1249,business
6321,8,3330,32C,1249,business
7700,1928,3331,26H,564,business
4436,1827,3331,4D,164,economy
3505,7252,3332,8J,179,economy
7845,2239,3332,4I,179,economy
4760,2289,3333,36F,422,business
591,3350,3333,39F,422,business
4975,8131,3334,39F,652,business
6604,219,3334,7G,252,economy
1865,4013,3335,4A,72,economy
4804,3637,3335,19A,472,business
5396,106,3336,7A,62,economy
1705,3367,3336,10J,62,economy
5683,1559,3337,10J,45,economy
3840,960,3337,21G,445,business
6043,1052,3338,5H,24,economy
810,5406,3338,19A,424,business
7192,1529,3339,31F,504,business
3442,7261,3339,31C,504,business
6906,5637,3340,44C,427,business
5015,7692,3340,41A,427,business
6449,7440,3341,9C,415,economy
5935,6354,3341,9F,415,economy
6026,913,3342,10B,21,economy
511,1106,3342,20A,421,business
4979,7339,3343,35H,568,business
61,7260,3343,32J,568,business
2539,4915,3344,14D,824,business
3872,4427,3344,35H,824,business
3741,5562,3345,8C,136,economy
6182,1511,3345,7G,136,economy
3854,1134,3346,4C,544,economy
512,7370,3346,34G,944,business
3825,7844,3347,3D,195,economy
2001,262,3347,5A,195,economy
5846,4320,3348,6H,135,economy
5874,107,3348,6I,135,economy
5082,7158,3349,27A,1482,business
1891,7525,3349,6J,1082,economy
3560,6784,3350,29E,682,business
5686,5762,3350,30D,682,business
3348,868,3351,15A,513,business
7452,2935,3351,16J,513,business
2002,5294,3352,5C,152,economy
6577,4638,3352,8C,152,economy
5318,5483,3353,7H,104,economy
4248,65,3353,1G,104,economy
2681,6984,3354,5G,110,economy
6707,1500,3354,43D,510,business
3886,7244,3355,38E,450,business
3652,5668,3355,8A,50,economy
7500,654,3356,21F,607,business
3679,263,3356,8C,207,economy
5329,7794,3357,5H,74,economy
626,1197,3357,1C,74,economy
868,4882,3358,5H,167,economy
4779,7943,3358,42I,567,business
2641,5164,3359,2E,687,economy
3976,2303,3359,27I,1087,business
2750,264,3360,28F,557,business
5961,5336,3360,8A,157,economy
2565,6373,3361,2D,353,economy
2862,7741,3361,25F,753,business
7509,1043,3362,4J,122,economy
3940,3534,3362,44I,522,business
6232,5020,3363,29A,410,business
3004,626,3363,18G,410,business
5145,5644,3364,1F,238,economy
6778,7449,3364,32E,638,business
4667,966,3365,16F,458,business
2024,5604,3365,7I,58,economy
1558,2299,3366,4I,97,economy
5785,648,3366,32F,497,business
2106,2373,3367,2F,612,economy
1624,4951,3367,37H,1012,business
1136,3804,3368,6G,115,economy
2410,3069,3368,9D,115,economy
7682,6257,3369,10H,325,economy
6058,6748,3369,8J,325,economy
313,7867,3370,3F,151,economy
3420,1568,3370,37B,551,business
3115,3133,3371,2F,51,economy
4989,6081,3371,3H,51,economy
3535,5008,3372,10C,207,economy
7026,302,3372,5A,207,economy
6543,5950,3373,39C,433,business
275,6443,3373,2J,33,economy
724,7147,3374,24J,503,business
7649,3099,3374,14F,503,business
4727,5805,3375,32I,471,business
7484,2554,3375,29H,471,business
3789,3177,3376,9I,56,economy
6243,2434,3376,14J,456,business
3248,16,3377,4A,91,economy
5928,6126,3377,23A,491,business
6706,2360,3378,22B,523,business
3517,3848,3378,30J,523,business
6203,4365,3379,31C,456,business
2731,6891,3379,34D,456,business
7687,2324,3380,10G,153,economy
5233,6394,3380,5J,153,economy
5322,3305,3381,23I,1101,business
4807,2739,3381,7D,701,economy
2154,4052,3382,27I,540,business
5901,476,3382,16H,540,business
538,136,3383,6H,320,economy
2569,2138,3383,23G,720,business
600,6858,3384,1F,128,economy
4785,5462,3384,14C,528,business
5201,4037,3385,21H,666,business
3885,20,3385,1J,266,economy
6836,1495,3386,33J,450,business
4162,5290,3386,38H,450,business
7183,6317,3387,33B,510,business
575,5353,3387,37B,510,business
2151,7582,3388,9E,159,economy
2423,1711,3388,6E,159,economy
7163,1720,3389,9C,157,economy
4984,3059,3389,6C,157,economy
6998,599,3390,19G,506,business
5930,2627,3390,20D,506,business
4363,793,3391,20C,577,business
3605,3636,3391,38C,577,business
3861,1472,3392,41A,658,business
7730,3842,3392,20E,658,business
2255,1719,3393,24H,445,business
2307,2905,3393,7C,45,economy
150,7117,3394,4C,47,economy
5637,3497,3394,25J,447,business
2974,4191,3395,6I,84,economy
194,6706,3395,6B,84,economy
369,7703,3396,2A,13,economy
4788,394,3396,2A,13,economy
6269,1931,3397,3A,107,economy
3582,640,3397,5E,107,economy
8169,3606,3398,2J,14,economy
4711,6689,3398,10E,14,economy
1855,6550,3399,25I,1109,business
5855,7978,3399,3H,709,economy
4758,7700,3400,6H,69,economy
6117,5111,3400,8I,69,economy
1089,4721,3401,3D,539,economy
7187,7210,3401,20F,939,business
5879,335,3402,3A,838,economy
145,186,3402,43J,1238,business
2174,3418,3403,6E,577,economy
1445,4603,3403,12G,977,business
3206,6034,3404,8D,336,economy
3526,5789,3404,10D,336,economy
4627,1438,3405,11F,408,business
3863,580,3405,10G,8,economy
5004,8168,3406,34C,707,business
6633,1166,3406,4H,307,economy
4296,3520,3407,38E,437,business
5912,6524,3407,16F,437,business
4890,6903,3408,41A,560,business
4117,2038,3408,8C,160,economy
5470,2116,3409,21G,469,business
510,7403,3409,4B,69,economy
1598,6263,3410,10H,200,economy
5571,1221,3410,7B,200,economy
2692,585,3411,18B,591,business
2719,7327,3411,17C,591,business
1010,873,3412,4E,32,economy
4123,3957,3412,8A,32,economy
5715,1783,3413,8B,49,economy
517,6356,3413,41D,449,business
5006,7537,3414,17A,1217,business
4771,2473,3414,11C,1217,business
4242,3584,3415,36B,511,business
4261,3464,3415,44I,511,business
1474,7341,3416,40F,569,business
5441,1073,3416,13J,569,business
1564,5567,3417,15D,486,business
4475,3228,3417,38A,486,business
1814,4192,3418,9H,60,economy
860,6511,3418,7G,60,economy
385,2555,3419,14I,480,business
5067,6921,3419,14G,480,business
5565,7789,3420,8E,27,economy
2636,2592,3420,10C,27,economy
7207,2881,3421,34C,564,business
4510,5287,3421,7C,164,economy
1878,1912,3422,2J,147,economy
932,7962,3422,44H,547,business
3032,4549,3423,16E,552,business
4921,4978,3423,10C,152,economy
6296,7322,3424,5E,143,economy
5237,1583,3424,1A,143,economy
6670,2930,3425,27H,680,business
1387,8065,3425,3B,280,economy
1694,4796,3426,9F,269,economy
5404,3091,3426,21D,669,business
5692,1320,3427,5H,166,economy
4419,6248,3427,15B,566,business
6600,7226,3428,11F,436,business
2577,5289,3428,35I,436,business
3743,7769,3429,10H,150,economy
2161,3553,3429,7I,150,economy
4622,353,3430,2H,187,economy
3052,921,3430,16C,587,business
2304,470,3431,22B,549,business
2048,7590,3431,1C,149,economy
5053,1198,3432,18J,599,business
3992,2424,3432,2F,199,economy
5007,6447,3433,27J,430,business
2094,345,3433,32I,430,business
1310,1441,3434,4I,220,economy
7488,8085,3434,38E,620,business
5091,3259,3435,6H,29,economy
3769,1732,3435,31G,429,business
5008,3096,3436,37H,489,business
2365,4472,3436,34G,489,business
3494,1699,3437,10J,64,economy
1156,990,3437,5G,64,economy
4305,2095,3438,1I,194,economy
165,6099,3438,5J,194,economy
6477,6348,3439,7J,61,economy
2212,8018,3439,42E,461,business
7634,8142,3440,38J,605,business
2237,7011,3440,5E,205,economy
4910,6700,3441,38C,632,business
2826,1974,3441,43F,632,business
2448,2383,3442,28D,599,business
3793,2255,3442,12I,599,business
3366,119,3443,4C,66,economy
2559,7188,3443,44D,466,business
2042,309,3444,33F,426,business
6605,5402,3444,41C,426,business
3252,5633,3445,18B,469,business
2767,1473,3445,4I,69,economy
1011,655,3446,14H,822,business
7099,3473,3446,7E,422,economy
4290,4966,3447,32B,490,business
4572,1551,3447,33I,490,business
5547,7016,3448,36B,588,business
7773,5453,3448,10E,188,economy
1575,3876,3449,21A,472,business
5548,7986,3449,21H,472,business
2759,845,3450,8A,439,economy
763,992,3450,30H,839,business
203,4435,3451,2D,782,economy
7657,4822,3451,3B,782,economy
850,8039,3452,4I,1004,economy
4486,3567,3452,5J,1004,economy
2391,7438,3453,11D,443,business
2409,2297,3453,2D,43,economy
2730,32,3454,2D,266,economy
2201,5846,3454,39G,666,business
6547,3172,3455,20B,446,business
1054,7025,3455,16I,446,business
1393,3379,3456,3D,32,economy
4815,993,3456,18C,432,business
6777,1546,3457,11D,446,business
4918,3325,3457,10D,46,economy
6314,8064,3458,4F,54,economy
5759,8160,3458,5I,54,economy
5104,624,3459,10J,84,economy
6741,6801,3459,18I,484,business
5803,7017,3460,2F,166,economy
5300,5515,3460,4H,166,economy
5094,4382,3461,8H,67,economy
6996,1054,3461,6B,67,economy
2928,2153,3462,2J,130,economy
5352,6269,3462,30B,530,business
7817,339,3463,8J,44,economy
1874,1414,3463,19G,444,business
7561,7254,3464,5E,68,economy
2938,6016,3464,11D,468,business
7391,4586,3465,2I,40,economy
3368,3465,3465,36E,440,business
5259,3732,3466,34G,442,business
6864,5292,3466,29G,442,business
87,81,3467,13I,753,business
1590,4823,3467,20B,753,business
2109,822,3468,6F,40,economy
3961,2298,3468,21B,440,business
185,3461,3469,29F,837,business
6509,464,3469,43I,837,business
1972,3845,3470,7G,352,economy
6810,2123,3470,7B,352,economy
8123,6719,3471,38F,803,business
3884,143,3471,24I,803,business
5691,6794,3472,6C,190,economy
1,968,3472,18C,590,business
1343,5764,3473,9B,49,economy
3941,8060,3473,5C,49,economy
4877,3049,3474,22A,423,business
8089,520,3474,2D,23,economy
7663,2097,3475,2C,95,economy
7479,6657,3475,28D,495,business
1441,3724,3476,36F,517,business
5951,1459,3476,15E,517,business
7516,2021,3477,31C,431,business
4515,2959,3477,27J,431,business
8088,3603,3478,15G,430,business
2465,526,3478,8E,30,economy
4378,1753,3479,3F,62,economy
1776,67,3479,6C,62,economy
3210,3193,3480,44C,426,business
418,5697,3480,1E,26,economy
2099,2556,3481,3E,497,economy
1372,6414,3481,4B,497,economy
6597,6749,3482,4D,156,economy
4982,1410,3482,16F,556,business
5340,6604,3483,26H,511,business
402,6752,3483,8D,111,economy
5937,1471,3484,18J,456,business
2211,5486,3484,41H,456,business
7399,2891,3485,6C,849,economy
7147,3656,3485,21A,1249,business
4516,3536,3486,2G,235,economy
6143,4819,3486,36E,635,business
1682,2362,3487,29J,449,business
5936,493,3487,39A,449,business
3035,6458,3488,9J,252,economy
5451,2747,3488,34I,652,business
7943,6958,3489,23G,416,business
6852,7090,3489,36B,416,business
2338,6472,3490,35F,421,business
2357,2067,3490,9B,21,economy
2931,222,3491,5A,92,economy
5359,4470,3491,7J,92,economy
5945,2536,3492,6I,138,economy
7607,4959,3492,14E,538,business
6531,5968,3493,24F,500,business
6057,3256,3493,3I,100,economy
5047,3343,3494,22J,1001,business
7813,7508,3494,15J,1001,business
4631,1532,3495,28H,555,business
1992,1968,3495,12H,555,business
2728,6277,3496,8H,14,economy
1203,4944,3496,15E,414,business
4407,1143,3497,17G,485,business
519,2046,3497,35H,485,business
7058,1861,3498,6D,35,economy
4119,6067,3498,35C,435,business
7090,1964,3499,14B,435,business
5753,2816,3499,2F,35,economy
2893,455,3500,35G,539,business
1615,7805,3500,8H,139,economy
865,5823,3501,8D,40,economy
3954,7086,3501,44B,440,business
856,906,3502,43A,436,business
5822,1421,3502,10E,36,economy
292,4809,3503,9F,47,economy
6868,1487,3503,11G,447,business
2125,2985,3504,10J,14,economy
132,4626,3504,38C,414,business
6308,1892,3505,3I,221,economy
789,7851,3505,2I,221,economy
6397,996,3506,7D,200,economy
6683,1419,3506,7J,200,economy
6749,1717,3507,11E,495,business
3005,85,3507,7C,95,economy
4401,5398,3508,1G,48,economy
2010,1148,3508,18D,448,business
3011,6387,3509,25D,664,business
4360,4072,3509,5E,264,economy
2716,5709,3510,7D,250,economy
4316,1920,3510,3C,250,economy
1919,7367,3511,17C,591,business
4873,1294,3511,9B,191,economy
1744,6444,3512,7D,131,economy
6299,241,3512,33C,531,business
7694,2969,3513,9D,73,economy
2277,6425,3513,7F,73,economy
4624,4670,3514,7I,279,economy
1032,7141,3514,7B,279,economy
3246,7928,3515,1B,138,economy
1200,6032,3515,5B,138,economy
4380,5229,3516,43B,636,business
2820,4328,3516,8H,236,economy
6986,2838,3517,13I,468,business
1901,1620,3517,10E,68,economy
4899,505,3518,44E,461,business
1030,3708,3518,28A,461,business
2321,4756,3519,6G,166,economy
5788,783,3519,10J,166,economy
6424,4522,3520,41G,1305,business
2155,4629,3520,16H,1305,business
4309,6052,3521,9D,87,economy
5645,1261,3521,2D,87,economy
1375,4773,3522,26F,567,business
638,5168,3522,7I,167,economy
3701,6438,3523,13D,446,business
5575,6033,3523,14D,446,business
1458,6614,3524,24A,458,business
5426,2843,3524,22D,458,business
282,3751,3525,2I,140,economy
6343,4172,3525,37A,540,business
4168,5165,3526,10G,30,economy
4470,8184,3526,32J,430,business
7194,821,3527,6G,22,economy
2358,8043,3527,1F,22,economy
1143,7747,3528,15C,431,business
8072,1954,3528,37J,431,business
1687,7904,3529,3D,133,economy
8093,4514,3529,1I,133,economy
6266,4986,3530,8J,168,economy
1003,1887,3530,29J,568,business
441,8130,3531,6F,87,economy
2743,3910,3531,2B,87,economy
7774,6389,3532,5H,133,economy
6125,51,3532,6D,133,economy
5310,7078,3533,29J,519,business
5052,2086,3533,11C,519,business
6641,3487,3534,28I,504,business
1839,4009,3534,1I,104,economy
3766,3249,3535,22C,442,business
6743,574,3535,1I,42,economy
4761,7004,3536,5A,89,economy
7205,515,3536,15F,489,business
3508,502,3537,18A,852,business
420,3181,3537,23J,852,business
5250,7543,3538,9I,154,economy
3419,5489,3538,17D,554,business
2773,6695,3539,40B,502,business
7073,7719,3539,10D,102,economy
2390,242,3540,3G,30,economy
8052,4873,3540,37J,430,business
3310,1880,3541,5F,14,economy
5147,2444,3541,26I,414,business
6019,907,3542,38F,478,business
1283,1741,3542,31J,478,business
6677,6645,3543,9B,118,economy
3737,6839,3543,13D,518,business
5911,1406,3544,25D,458,business
169,4849,3544,8F,58,economy
4070,934,3545,5H,172,economy
2507,469,3545,10C,172,economy
4930,3248,3546,25I,932,business
6818,4566,3546,25I,932,business
8150,4367,3547,7A,162,economy
1285,3493,3547,3C,162,economy
3437,7931,3548,32E,467,business
2362,7861,3548,5E,67,economy
3972,6830,3549,3I,42,economy
5858,6733,3549,4F,42,economy
3657,4078,3550,13D,462,business
2594,4782,3550,29F,462,business
4300,1019,3551,20I,1089,business
5909,4800,3551,5J,689,economy
6239,4323,3552,4E,143,economy
198,4003,3552,37J,543,business
8127,3432,3553,38E,537,business
3389,3302,3553,11E,537,business
3823,7659,3554,8J,244,economy
772,4477,3554,1A,244,economy
5428,7771,3555,1A,126,economy
2794,3390,3555,8H,126,economy
4940,6022,3556,40F,451,business
2005,3713,3556,22C,451,business
1066,3545,3557,10E,133,economy
6076,4512,3557,18J,533,business
4853,4106,3558,7D,40,economy
1194,7401,3558,6F,40,economy
4501,6811,3559,37I,442,business
1612,565,3559,4G,42,economy
2517,4515,3560,14C,420,business
7450,4650,3560,23F,420,business
5797,8083,3561,6C,601,economy
1576,3427,3561,22J,1001,business
5089,6352,3562,7I,32,economy
5103,6969,3562,2H,32,economy
3486,5804,3563,36A,1016,business
2684,6540,3563,18F,1016,business
826,6359,3564,6J,457,economy
5521,6406,3564,21F,857,business
839,506,3565,26F,1111,business
5795,5985,3565,8B,711,economy
4796,6628,3566,14I,995,business
404,2892,3566,1D,595,economy
6701,4646,3567,6E,539,economy
4304,7737,3567,15E,939,business
759,1322,3568,18E,433,business
3049,1163,3568,5A,33,economy
4253,4327,3569,43I,516,business
7829,2861,3569,24J,516,business
3254,7111,3570,23F,533,business
7322,2828,3570,8C,133,economy
4931,3456,3571,21E,550,business
6319,6877,3571,8A,150,economy
8139,2995,3572,1A,43,economy
2271,5186,3572,27H,443,business
6854,6844,3573,29C,431,business
6350,8135,3573,4B,31,economy
5034,3715,3574,6G,23,economy
3475,1881,3574,19I,423,business
2766,2895,3575,5H,220,economy
1975,7998,3575,17H,620,business
6821,7753,3576,7I,77,economy
6582,5005,3576,16C,477,business
1651,3821,3577,8B,126,economy
4830,363,3577,21I,526,business
6904,1164,3578,10I,145,economy
2355,3269,3578,17E,545,business
430,3796,3579,40A,552,business
4318,282,3579,11J,552,business
6014,5365,3580,6J,56,economy
5763,7335,3580,1A,56,economy
2249,1563,3581,10F,154,economy
1530,5449,3581,18G,554,business
3142,3004,3582,5B,236,economy
1857,6716,3582,2C,236,economy
5351,3195,3583,14A,488,business
6970,5188,3583,7A,88,economy
4110,7095,3584,38H,583,business
1521,5472,3584,41D,583,business
1674,1636,3585,43F,515,business
5378,1816,3585,37J,515,business
7275,4899,3586,6G,905,economy
6193,4166,3586,6A,905,economy
1664,763,3587,28F,545,business
4023,909,3587,4E,145,economy
2473,7853,3588,3A,419,economy
2512,1565,3588,14G,819,business
5191,1244,3589,6B,138,economy
2821,5,3589,7I,138,economy
3183,7527,3590,32A,446,business
1145,4218,3590,8G,46,economy
776,4059,3591,14B,445,business
7146,2389,3591,8A,45,economy
298,3640,3592,9E,41,economy
3096,7131,3592,1D,41,economy
7229,3912,3593,26D,502,business
6404,7804,3593,1B,102,economy
5135,2708,3594,38E,457,business
3015,5675,3594,28A,457,business
7178,1938,3595,7F,19,economy
7190,3071,3595,1E,19,economy
7846,6902,3596,12E,778,business
2711,5356,3596,27J,778,business
631,5892,3597,8E,78,economy
3996,2201,3597,1B,78,economy
6724,5481,3598,1F,88,economy
2434,6123,3598,2J,88,economy
5461,4858,3599,3E,74,economy
3377,7667,3599,23H,474,business
4772,6634,3600,6B,72,economy
3970,4785,3600,19J,472,business
3955,4814,3601,44E,429,business
1367,1424,3601,4J,29,economy
3322,4707,3602,6E,21,economy
7388,1994,3602,32F,421,business
6372,2312,3603,12G,499,business
5558,1811,3603,39E,499,business
6668,1437,3604,7B,116,economy
4252,7455,3604,20E,516,business
3008,1935,3605,3I,141,economy
1490,5388,3605,23A,541,business
5663,5979,3606,44C,546,business
1953,5197,3606,1A,146,economy
1583,1746,3607,31H,473,business
870,3626,3607,31F,473,business
2906,7477,3608,20J,1197,business
4794,1842,3608,19H,1197,business
2491,5724,3609,3C,110,economy
6282,3794,3609,5H,110,economy
5376,1308,3610,32D,410,business
4320,7228,3610,4F,10,economy
1001,1713,3611,6C,66,economy
266,2700,3611,9F,66,economy
5805,6538,3612,21E,605,business
7507,6130,3612,28H,605,business
4224,8037,3613,22E,588,business
3154,48,3613,5D,188,economy
1137,7242,3614,10C,149,economy
938,2813,3614,1I,149,economy
7605,1306,3615,7D,149,economy
5676,7662,3615,7I,149,economy
4664,2621,3616,3C,83,economy
3385,830,3616,9J,83,economy
1396,2683,3617,8B,423,economy
7572,1909,3617,2D,423,economy
5632,3301,3618,36G,586,business
1910,2823,3618,3A,186,economy
5927,188,3619,8J,21,economy
4606,6780,3619,41E,421,business
6887,324,3620,9H,88,economy
6109,3204,3620,5I,88,economy
2138,7151,3621,8F,225,economy
4001,7966,3621,37J,625,business
4844,2766,3622,20D,442,business
4041,7185,3622,2A,42,economy
217,3628,3623,5D,318,economy
8141,5088,3623,30E,718,business
5627,2916,3624,7A,14,economy
3240,1981,3624,33D,414,business
1722,1404,3625,6G,209,economy
258,6259,3625,5J,209,economy
3173,4379,3626,18H,576,business
2676,3947,3626,1I,176,economy
4277,3328,3627,9F,111,economy
663,3675,3627,8G,111,economy
5114,7937,3628,10C,164,economy
456,1838,3628,13B,564,business
5983,5639,3629,31I,453,business
3826,4389,3629,28A,453,business
576,6149,3630,11C,557,business
6912,1508,3630,4G,157,economy
5249,1611,3631,44A,582,business
2579,4254,3631,30A,582,business
2123,6616,3632,42G,972,business
5338,1983,3632,37D,972,business
5906,4619,3633,31I,437,business
962,3759,3633,1J,37,economy
3350,2468,3634,6J,126,economy
7721,3466,3634,34B,526,business
4132,7631,3635,3G,34,economy
5739,5785,3635,8H,34,economy
4137,1268,3636,5F,215,economy
5485,1544,3636,35C,615,business
4719,4808,3637,41I,600,business
4183,7530,3637,1D,200,economy
7528,6411,3638,40G,778,business
1858,7612,3638,8J,378,economy
7506,6914,3639,2F,38,economy
7517,3067,3639,14H,438,business
2994,4429,3640,8I,251,economy
2492,2538,3640,8C,251,economy
2952,1009,3641,1C,87,economy
6730,166,3641,23G,487,business
6473,8128,3642,8F,448,economy
6501,2454,3642,31H,848,business
7999,6006,3643,18A,557,business
6851,6586,3643,2B,157,economy
1539,1289,3644,4E,28,economy
1074,3265,3644,5C,28,economy
6120,1331,3645,30F,1197,business
5311,6323,3645,6D,797,economy
3906,4046,3646,12B,439,business
3928,3378,3646,8C,39,economy
959,2804,3647,8H,34,economy
6237,3663,3647,3A,34,economy
1024,7500,3648,39G,442,business
7405,6252,3648,1D,42,economy
4451,6933,3649,10H,221,economy
6859,5059,3649,16H,621,business
6744,1329,3650,5A,63,economy
696,440,3650,10G,63,economy
6391,6505,3651,16J,562,business
1860,8161,3651,10J,162,economy
299,7088,3652,34D,572,business
2842,5558,3652,2H,172,economy
4564,3233,3653,2J,172,economy
1915,7903,3653,21I,572,business
3710,2563,3654,5I,186,economy
7819,7165,3654,35B,586,business
3512,1688,3655,22D,462,business
1417,5228,3655,7D,62,economy
7363,4368,3656,1D,17,economy
4377,6840,3656,1G,17,economy
8122,3496,3657,1D,37,economy
2017,4598,3657,30D,437,business
5562,4143,3658,18D,504,business
7221,1096,3658,21G,504,business
7301,4961,3659,35B,622,business
7610,7135,3659,1F,222,economy
4355,7981,3660,17J,545,business
4389,4551,3660,1H,145,economy
6025,6817,3661,8J,218,economy
788,6687,3661,4C,218,economy
780,3946,3662,2J,54,economy
5232,513,3662,43G,454,business
6903,5917,3663,17C,1139,business
6654,2645,3663,5J,739,economy
478,7176,3664,9J,822,economy
6018,473,3664,2B,822,economy
7976,7682,3665,23G,651,business
2023,7640,3665,17H,651,business
3544,3426,3666,40H,578,business
1720,1208,3666,1C,178,economy
6361,5187,3667,6H,109,economy
567,7917,3667,29J,509,business
4449,4945,3668,10C,61,economy
45,6966,3668,4E,61,economy
5095,7852,3669,1J,124,economy
1181,2343,3669,29F,524,business
5321,1358,3670,1A,103,economy
3986,2637,3670,7E,103,economy
8188,5513,3671,29J,507,business
6060,2009,3671,32I,507,business
469,5548,3672,5B,66,economy
4625,7607,3672,19F,466,business
7210,7479,3673,43I,502,business
3690,4685,3673,6I,102,economy
7771,6205,3674,30G,485,business
5819,6935,3674,39J,485,business
1446,2154,3675,9J,204,economy
1471,6293,3675,42G,604,business
6002,8153,3676,16G,578,business
2260,6783,3676,10C,178,economy
4721,6566,3677,22I,501,business
4477,1867,3677,10E,101,economy
2168,1309,3678,44J,562,business
5377,957,3678,5I,162,economy
170,769,3679,34J,543,business
1422,3830,3679,41I,543,business
1499,8159,3680,8J,171,economy
5206,3712,3680,1G,171,economy
7441,337,3681,13D,557,business
7153,7787,3681,1F,157,economy
4716,5078,3682,39F,553,business
3105,7286,3682,10C,153,economy
5604,2341,3683,7H,44,economy
3516,3471,3683,4F,44,economy
8024,1321,3684,9J,94,economy
6376,2305,3684,6A,94,economy
4114,737,3685,40F,760,business
1777,380,3685,36J,760,business
7654,5589,3686,7F,874,economy
7464,5996,3686,5A,874,economy
547,7632,3687,41H,961,business
2848,4641,3687,44J,961,business
7559,7786,3688,8C,132,economy
6991,3997,3688,9H,132,economy
7728,2357,3689,16E,451,business
3887,7255,3689,32C,451,business
1167,689,3690,26G,550,business
7856,7694,3690,14I,550,business
7020,3272,3691,26D,532,business
4620,1249,3691,4D,132,economy
6798,313,3692,37G,603,business
4710,4006,3692,17D,603,business
8110,1970,3693,13A,596,business
3866,903,3693,25B,596,business
895,4012,3694,40G,458,business
4797,4704,3694,7F,58,economy
7056,2213,3695,26I,550,business
487,4488,3695,44B,550,business
4096,6522,3696,23H,502,business
2830,5566,3696,2B,102,economy
618,3805,3697,37G,492,business
7255,2467,3697,40F,492,business
3229,3392,3698,43B,513,business
173,6492,3698,5I,113,economy
4124,2152,3699,32J,658,business
6016,5877,3699,38D,658,business
7930,3040,3700,7B,269,economy
799,6165,3700,29B,669,business
3856,1678,3701,6A,950,economy
2027,3672,3701,36E,1350,business
3119,6115,3702,3G,187,economy
574,7617,3702,8G,187,economy
7262,610,3703,9J,115,economy
3196,3730,3703,40B,515,business
5122,390,3704,5I,21,economy
4341,1209,3704,24A,421,business
750,8140,3705,32C,420,business
3354,52,3705,8E,20,economy
4750,269,3706,17J,459,business
4498,3754,3706,28H,459,business
4014,5087,3707,39E,436,business
7852,1242,3707,4G,36,economy
5555,7534,3708,10D,179,economy
3706,2667,3708,5E,179,economy
5068,7225,3709,22H,488,business
7554,5496,3709,12E,488,business
1246,6150,3710,29F,490,business
1062,7850,3710,14E,490,business
5789,5344,3711,6D,258,economy
328,6025,3711,3J,258,economy
637,3665,3712,1J,75,economy
2920,3699,3712,28C,475,business
6386,7573,3713,6C,60,economy
4786,4991,3713,11E,460,business
7277,3384,3714,17J,423,business
6456,5946,3714,3C,23,economy
7641,501,3715,4G,77,economy
4112,2714,3715,2I,77,economy
6833,1302,3716,5A,159,economy
1277,8111,3716,2E,159,economy
3128,4002,3717,23G,639,business
2366,2287,3717,2I,239,economy
2629,1485,3718,43J,963,business
1621,3145,3718,34E,963,business
532,5302,3719,2A,16,economy
4967,1850,3719,9C,16,economy
2806,5051,3720,26C,408,business
4420,1937,3720,6C,8,economy
5552,796,3721,10J,317,economy
1355,8071,3721,19C,717,business
2713,2238,3722,19A,832,business
7319,5254,3722,9D,432,economy
3474,5352,3723,27J,448,business
6681,6409,3723,10D,48,economy
5947,1174,3724,9C,49,economy
993,7885,3724,5C,49,economy
5408,681,3725,17J,486,business
5435,5809,3725,33A,486,business
2859,7357,3726,27B,597,business
7765,6090,3726,10A,197,economy
7714,142,3727,2C,152,economy
3880,5497,3727,21G,552,business
4506,2069,3728,6H,210,economy
4237,3892,3728,6J,210,economy
3933,486,3729,10J,74,economy
1836,408,3729,6A,74,economy
